participant-id,age,gender,ethnicity,residence-country,longest-residence-country,income,education,attribute,work-time-seconds,interest-in-automobiles,owns-car
8887,33,male,asian,JP,JP,2,5,luxurious,,1,1
8888,28,male,asian,JP,JP,4,2,luxurious,,2,1
8889,45,female,asian,JP,JP,5,2,luxurious,,5,1
8890,57,female,asian,JP,JP,1,5,luxurious,,1,1
8891,50,female,asian,JP,JP,1,2,luxurious,,2,1
8892,42,male,asian,JP,JP,4,5,luxurious,,4,2
8893,75,male,asian,JP,JP,2,5,luxurious,,2,1
8894,24,female,asian,JP,JP,2,5,luxurious,,5,2
8895,70,female,asian,JP,JP,1,2,luxurious,,3,2
8896,58,male,asian,JP,JP,8,5,luxurious,,4,1
8897,54,female,asian,JP,JP,1,6,luxurious,,2,1
8898,48,female,asian,JP,JP,3,5,luxurious,,5,2
8899,57,male,asian,JP,JP,5,6,luxurious,,5,1
8900,45,female,asian,JP,JP,5,5,luxurious,,4,2
8901,49,female,asian,JP,JP,8,5,luxurious,,4,2
8902,60,female,asian,JP,JP,1,2,luxurious,,4,2
8903,65,male,asian,JP,JP,12,5,luxurious,,4,1
8904,46,female,asian,JP,JP,1,3,luxurious,,3,1
8905,31,female,asian,JP,JP,1,5,luxurious,,5,2
8906,57,male,asian,JP,JP,8,5,luxurious,,1,1
8907,39,male,asian,JP,JP,6,6,luxurious,,5,2
8908,42,female,asian,JP,JP,3,4,luxurious,,3,1
8909,49,male,asian,JP,JP,4,3,luxurious,,1,1
8910,60,male,asian,JP,JP,2,5,luxurious,,3,1
8911,63,female,white,JP,JP,1,4,luxurious,,5,2
8912,71,male,asian,JP,JP,12,4,luxurious,,3,1
8913,33,male,asian,JP,JP,3,5,luxurious,,2,1
8914,78,female,asian,JP,JP,1,5,luxurious,,2,1
8915,48,male,white,JP,JP,12,2,luxurious,,1,1
8916,34,male,asian,JP,JP,1,5,luxurious,,3,2
8917,63,female,white,JP,JP,1,2,luxurious,,2,1
8918,64,female,asian,JP,JP,12,5,luxurious,,3,2
8919,56,male,asian,JP,JP,7,2,luxurious,,2,1
8920,70,male,asian,JP,JP,4,5,luxurious,,2,1
8921,32,male,asian,JP,JP,4,5,luxurious,,1,1
8922,52,female,asian,JP,JP,1,5,luxurious,,4,2
8923,69,male,asian,JP,JP,3,5,luxurious,,1,1
8924,40,female,asian,JP,JP,2,5,luxurious,,3,2
8925,30,female,asian,JP,JP,12,2,luxurious,,5,2
8926,68,female,prefer not to answer,JP,JP,12,4,luxurious,,3,1
8927,49,female,asian,JP,JP,3,3,luxurious,,4,1
8928,41,female,asian,JP,JP,2,4,luxurious,,2,2
8929,60,male,asian,JP,JP,5,5,luxurious,,3,2
8930,58,male,asian,JP,JP,9,5,luxurious,,1,1
8931,44,male,asian,JP,JP,4,3,luxurious,,2,1
8932,69,male,asian,JP,JP,4,6,luxurious,,3,1
8933,53,male,asian,JP,JP,5,5,luxurious,,3,1
8934,58,female,asian,JP,JP,1,5,luxurious,,2,1
8935,44,male,asian,JP,JP,7,5,luxurious,,3,1
8936,,female,asian,JP,JP,12,5,luxurious,,5,2
8937,65,male,asian,JP,JP,3,6,luxurious,,2,1
8938,41,male,asian,JP,JP,8,5,luxurious,,2,2
8939,65,female,asian,JP,JP,1,5,luxurious,,2,1
8940,84,male,asian,JP,JP,2,6,luxurious,,3,1
8941,47,male,asian,JP,JP,2,5,luxurious,,2,2
8942,45,male,asian,JP,JP,9,5,luxurious,,4,2
8943,60,female,asian,JP,JP,6,5,luxurious,,5,2
8944,34,female,asian,JP,JP,1,2,luxurious,,2,1
8945,55,male,asian,JP,JP,8,2,luxurious,,2,2
8946,32,female,asian,JP,JP,1,5,luxurious,,2,1
8947,59,female,asian,JP,JP,1,2,luxurious,,4,1
8948,59,male,asian,JP,JP,8,5,luxurious,,2,1
8949,73,female,asian,JP,JP,1,5,luxurious,,1,1
8950,65,female,asian,JP,JP,1,4,luxurious,,5,2
8951,51,female,asian,JP,JP,1,4,luxurious,,5,2
8952,42,female,asian,JP,JP,1,5,luxurious,,3,1
8953,48,female,asian,JP,JP,1,5,luxurious,,3,2
8954,64,male,asian,JP,JP,12,5,luxurious,,1,1
8955,47,female,asian,JP,JP,2,2,luxurious,,2,1
8956,35,male,asian,JP,JP,1,5,luxurious,,5,2
8957,47,female,asian,JP,JP,2,4,luxurious,,3,1
8958,54,male,asian,JP,JP,4,2,luxurious,,2,1
8959,56,female,asian,JP,JP,8,5,luxurious,,4,2
8960,68,male,asian,JP,JP,5,5,luxurious,,2,1
8961,,male,asian,JP,JP,12,5,luxurious,,2,1
8962,44,female,asian,JP,JP,3,4,luxurious,,2,1
8963,40,female,asian,JP,JP,3,2,luxurious,,2,1
8964,50,female,asian,JP,JP,1,2,luxurious,,4,2
8965,63,female,asian,JP,JP,1,5,luxurious,,5,2
8966,35,female,asian,JP,JP,1,5,luxurious,,3,2
8967,43,male,asian,JP,JP,6,5,luxurious,,2,1
8968,58,female,asian,JP,JP,6,2,luxurious,,5,2
8969,34,male,asian,JP,JP,2,5,luxurious,,2,1
8970,75,male,asian,JP,JP,8,5,luxurious,,1,1
8971,31,female,asian,JP,JP,12,1,luxurious,,5,2
8972,47,female,asian,JP,JP,2,2,luxurious,,4,1
8973,45,male,asian,JP,JP,12,5,luxurious,,3,1
8974,57,male,asian,JP,JP,4,2,luxurious,,2,1
8975,56,female,asian,JP,JP,1,5,luxurious,,4,1
8976,51,male,asian,JP,JP,4,5,luxurious,,4,2
8977,54,male,asian,JP,JP,4,4,luxurious,,2,1
8978,64,male,prefer not to answer,JP,JP,12,2,luxurious,,1,1
8979,51,male,asian,JP,JP,1,3,luxurious,,5,1
8980,51,female,white,JP,JP,1,4,luxurious,,1,1
8981,41,female,asian,JP,JP,2,5,luxurious,,5,1
8982,57,male,asian,JP,JP,9,5,luxurious,,2,1
8983,55,female,asian,JP,JP,1,1,luxurious,,5,2
8984,57,female,asian,JP,JP,1,3,luxurious,,4,1
8985,55,female,white,JP,JP,1,2,luxurious,,5,1
8986,69,male,asian,JP,JP,2,5,luxurious,,2,2
8987,66,male,asian,JP,JP,5,5,luxurious,,2,1
8988,64,male,other,JP,JP,2,5,luxurious,,3,1
8989,48,female,asian,JP,JP,1,4,luxurious,,2,1
8990,64,male,asian,JP,JP,4,2,luxurious,,1,1
8991,77,male,asian,JP,JP,2,5,luxurious,,3,1
8992,49,male,asian,JP,JP,1,1,luxurious,,5,2
8993,36,female,asian,JP,JP,1,2,luxurious,,1,1
8994,22,female,asian,JP,JP,1,2,luxurious,,4,2
8995,58,male,asian,JP,JP,5,3,luxurious,,1,1
8996,41,male,asian,JP,JP,7,5,luxurious,,2,1
8997,61,male,asian,JP,JP,1,5,luxurious,,4,1
8998,72,male,asian,JP,JP,3,3,luxurious,,1,1
8999,48,female,asian,JP,JP,1,5,luxurious,,2,2
9000,39,male,asian,JP,JP,3,2,aggressive,,5,3
9001,66,female,asian,JP,JP,1,4,aggressive,,5,2
9002,47,female,asian,JP,JP,4,5,aggressive,,5,2
9003,63,male,asian,JP,JP,3,5,aggressive,,4,2
9004,54,male,asian,JP,JP,9,5,aggressive,,2,1
9005,49,male,asian,JP,JP,2,2,aggressive,,3,2
9006,54,male,asian,JP,JP,4,5,aggressive,,1,1
9007,67,female,asian,JP,JP,12,5,aggressive,,2,1
9008,55,male,asian,JP,JP,7,5,aggressive,,1,1
9009,64,female,asian,JP,JP,8,5,aggressive,,2,1
9010,46,female,asian,JP,JP,1,5,aggressive,,4,2
9011,44,male,asian,JP,JP,7,5,aggressive,,1,1
9012,62,male,asian,JP,JP,4,5,aggressive,,1,1
9013,64,male,asian,JP,JP,12,3,aggressive,,1,1
9014,49,male,asian,JP,JP,6,2,aggressive,,1,1
9015,51,female,asian,JP,JP,1,5,aggressive,,5,2
9016,47,female,asian,JP,JP,1,4,aggressive,,3,1
9017,44,female,asian,JP,JP,3,3,aggressive,,5,2
9018,33,male,asian,JP,JP,12,5,aggressive,,1,1
9019,43,male,asian,JP,JP,9,5,aggressive,,1,1
9020,49,female,asian,JP,JP,3,4,aggressive,,4,1
9021,44,male,asian,JP,JP,8,5,aggressive,,2,1
9022,42,female,asian,JP,JP,12,4,aggressive,,2,1
9023,60,male,asian,JP,JP,1,2,aggressive,,5,1
9024,,prefer not to answer,prefer not to answer,prefer not to answer,prefer not to answer,12,9,aggressive,,3,3
9025,61,male,asian,JP,JP,5,5,aggressive,,3,1
9026,49,male,asian,JP,JP,8,5,aggressive,,2,1
9027,51,male,asian,JP,JP,4,3,aggressive,,3,1
9028,51,male,asian,JP,JP,6,5,aggressive,,3,1
9029,41,male,asian,JP,JP,7,5,aggressive,,4,2
9030,30,female,asian,JP,JP,12,3,aggressive,,4,2
9031,49,male,asian,JP,JP,7,3,aggressive,,3,1
9032,80,male,asian,JP,JP,3,5,aggressive,,5,2
9033,53,male,asian,JP,JP,2,5,aggressive,,2,1
9034,49,male,asian,JP,JP,9,6,aggressive,,4,1
9035,37,female,prefer not to answer,JP,JP,6,2,aggressive,,3,1
9036,38,male,asian,JP,JP,3,5,aggressive,,1,1
9037,46,male,asian,JP,JP,8,5,aggressive,,5,1
9038,68,male,asian,JP,JP,7,6,aggressive,,2,1
9039,51,female,asian,JP,JP,3,4,aggressive,,5,2
9040,45,male,asian,JP,JP,4,5,aggressive,,3,1
9041,69,female,asian,JP,JP,2,2,aggressive,,4,2
9042,62,female,asian,JP,JP,3,4,aggressive,,3,1
9043,48,female,asian,JP,JP,12,6,aggressive,,2,2
9044,45,male,asian,JP,JP,4,5,aggressive,,2,1
9045,64,male,asian,JP,JP,3,5,aggressive,,2,1
9046,26,female,asian,JP,JP,7,5,aggressive,,3,1
9047,42,female,asian,JP,JP,12,5,aggressive,,3,2
9048,51,male,asian,JP,JP,6,5,aggressive,,2,1
9049,49,female,asian,JP,JP,12,2,aggressive,,3,2
9050,58,female,asian,JP,JP,12,5,aggressive,,2,1
9051,55,male,asian,JP,JP,9,5,aggressive,,2,1
9052,54,male,asian,JP,JP,1,2,aggressive,,5,1
9053,60,male,asian,JP,JP,2,5,aggressive,,2,1
9054,76,male,asian,JP,JP,12,2,aggressive,,2,1
9055,58,male,asian,JP,JP,5,5,aggressive,,1,1
9056,59,female,asian,JP,JP,1,2,aggressive,,4,2
9057,63,male,asian,JP,JP,3,5,aggressive,,1,1
9058,51,female,asian,JP,JP,8,6,aggressive,,4,2
9059,76,female,asian,JP,JP,1,2,aggressive,,5,2
9060,36,female,asian,JP,JP,12,5,aggressive,,2,1
9061,49,female,asian,JP,JP,4,2,aggressive,,5,2
9062,53,male,asian,JP,JP,4,5,aggressive,,3,1
9063,45,male,asian,JP,JP,6,5,aggressive,,1,1
9064,37,male,asian,JP,JP,5,5,aggressive,,5,2
9065,60,male,asian,JP,JP,2,2,aggressive,,2,1
9066,52,female,asian,JP,JP,1,3,aggressive,,4,2
9067,34,female,asian,JP,JP,1,5,aggressive,,5,2
9068,74,male,asian,JP,JP,3,5,aggressive,,4,1
9069,57,female,asian,JP,JP,6,5,aggressive,,5,2
9070,50,male,asian,JP,JP,7,2,aggressive,,2,1
9071,35,male,asian,JP,JP,8,6,aggressive,,3,2
9072,24,female,asian,JP,JP,12,5,aggressive,,1,1
9073,75,male,asian,JP,JP,1,5,aggressive,,3,1
9074,48,female,asian,JP,JP,2,4,aggressive,,3,1
9075,56,male,asian,JP,JP,9,2,aggressive,,1,1
9076,58,female,asian,JP,JP,1,2,aggressive,,5,2
9077,44,female,asian,JP,JP,1,4,aggressive,,1,1
9078,58,female,asian,JP,JP,3,5,aggressive,,3,2
9079,80,male,asian,JP,JP,1,2,aggressive,,4,1
9080,57,male,asian,JP,JP,7,5,aggressive,,1,1
9081,64,female,asian,JP,JP,4,2,aggressive,,2,2
9082,43,female,asian,JP,JP,1,5,aggressive,,1,1
9083,76,male,asian,JP,JP,12,5,aggressive,,2,1
9084,52,male,asian,JP,JP,2,2,aggressive,,2,1
9085,65,male,asian,JP,JP,3,5,aggressive,,4,1
9086,30,female,asian,JP,JP,2,3,aggressive,,2,1
9087,55,male,asian,JP,JP,8,2,aggressive,,4,1
9088,57,male,asian,JP,JP,10,5,aggressive,,3,1
9089,50,male,asian,JP,JP,1,2,aggressive,,5,2
9090,38,female,asian,JP,JP,7,5,aggressive,,3,2
9091,60,male,asian,JP,JP,11,5,aggressive,,1,1
9092,66,male,asian,JP,JP,12,5,aggressive,,4,1
9093,60,male,asian,JP,JP,7,5,aggressive,,1,1
9094,50,female,asian,JP,JP,1,4,aggressive,,2,1
9095,,male,prefer not to answer,prefer not to answer,prefer not to answer,7,5,aggressive,,3,2
9096,58,female,asian,JP,JP,1,4,aggressive,,2,1
9097,53,male,asian,JP,JP,10,5,aggressive,,2,1
9098,65,male,asian,JP,JP,12,5,aggressive,,2,1
9099,50,female,asian,JP,JP,1,5,aggressive,,1,2
9100,51,female,asian,JP,JP,2,5,aggressive,,4,2
9101,58,male,asian,JP,JP,9,5,aggressive,,2,1
9102,31,prefer not to answer,asian,JP,JP,7,5,aggressive,,5,2
9103,24,male,asian,JP,JP,3,5,aggressive,,2,2
9104,59,male,asian,JP,JP,5,6,aggressive,,4,2
9105,59,male,asian,JP,JP,3,2,aggressive,,3,1
9106,73,male,asian,JP,JP,1,2,aggressive,,2,1
9107,41,female,asian,JP,JP,3,5,aggressive,,5,2
9108,35,female,asian,JP,JP,8,5,aggressive,,5,2
9109,68,male,asian,JP,JP,1,5,aggressive,,3,1
9110,37,male,asian,JP,JP,4,5,aggressive,,4,1
9111,56,male,asian,JP,JP,12,2,aggressive,,1,2
9112,53,female,prefer not to answer,JP,JP,12,9,aggressive,,4,2
9113,35,male,asian,JP,JP,3,2,aggressive,,5,2
9114,60,male,asian,JP,JP,3,5,aggressive,,2,1
9115,55,male,asian,JP,JP,8,5,aggressive,,1,1
9116,46,male,asian,JP,JP,7,5,aggressive,,4,1
9117,63,male,asian,JP,JP,2,2,aggressive,,1,1
9118,61,male,asian,JP,JP,10,5,aggressive,,2,1
9119,55,female,asian,JP,JP,3,4,aggressive,,5,2
9120,61,male,asian,JP,JP,3,5,aggressive,,3,1
9121,53,female,asian,JP,JP,12,6,aggressive,,5,2
9122,43,female,asian,JP,JP,2,5,aggressive,,5,2
9123,61,male,asian,JP,JP,4,5,aggressive,,5,2
9124,31,female,asian,JP,JP,1,3,aggressive,,2,2
9125,47,male,asian,JP,JP,5,2,aggressive,,1,1
9126,63,male,asian,JP,JP,4,5,aggressive,,1,1
9127,37,male,asian,JP,JP,1,2,aggressive,,4,2
9128,30,male,asian,JP,JP,12,5,aggressive,,1,3
9129,65,male,asian,JP,JP,4,4,aggressive,,1,1
9130,51,male,asian,JP,JP,3,2,aggressive,,2,1
9131,53,female,asian,JP,JP,1,5,aggressive,,5,2
9132,28,female,asian,JP,JP,1,5,aggressive,,5,2
9133,49,female,asian,JP,JP,1,5,aggressive,,4,1
9134,60,female,asian,JP,JP,2,4,aggressive,,4,1
9135,32,female,asian,JP,JP,2,4,aggressive,,3,1
9136,53,female,asian,JP,JP,8,4,aggressive,,3,1
9137,47,male,asian,JP,JP,4,5,aggressive,,2,1
9138,42,male,asian,JP,JP,2,5,aggressive,,4,2
9139,43,female,asian,JP,JP,1,5,aggressive,,2,2
9140,50,female,asian,JP,JP,2,5,aggressive,,5,2
9141,63,male,asian,JP,JP,3,5,aggressive,,4,1
9142,53,male,asian,JP,JP,3,5,aggressive,,1,1
9143,51,male,asian,JP,JP,9,5,aggressive,,2,1
9144,52,male,asian,JP,JP,10,6,aggressive,,5,1
9145,33,male,asian,JP,JP,4,6,aggressive,,5,1
9146,37,male,asian,JP,JP,3,5,aggressive,,5,1
9147,60,female,asian,JP,JP,1,5,aggressive,,2,1
9148,69,male,asian,JP,JP,2,5,aggressive,,2,1
9149,49,female,asian,JP,JP,2,3,aggressive,,2,1
9150,46,female,asian,JP,JP,1,2,aggressive,,3,1
9151,52,male,asian,JP,JP,1,2,aggressive,,5,1
9152,37,male,asian,JP,JP,2,5,aggressive,,4,2
9153,52,male,asian,JP,JP,9,5,aggressive,,1,1
9154,44,male,asian,JP,JP,4,2,aggressive,,1,1
9155,67,female,asian,JP,JP,1,4,aggressive,,4,2
9156,61,male,asian,JP,JP,8,6,aggressive,,1,1
9157,34,female,asian,JP,JP,2,5,aggressive,,3,1
9158,46,female,asian,JP,JP,4,5,aggressive,,5,2
9159,34,female,asian,JP,JP,5,5,aggressive,,1,1
9160,62,male,asian,JP,JP,2,5,aggressive,,1,1
9161,43,female,asian,JP,JP,3,6,aggressive,,2,2
9162,77,male,asian,JP,JP,2,5,aggressive,,2,1
9163,46,male,asian,JP,JP,2,5,aggressive,,3,1
9164,76,female,asian,JP,JP,3,4,aggressive,,4,2
9165,54,female,asian,JP,JP,1,3,aggressive,,3,2
9166,67,female,asian,JP,JP,1,4,aggressive,,3,2
9167,52,male,asian,JP,JP,5,5,aggressive,,5,2
9168,35,male,asian,JP,JP,2,5,aggressive,,3,2
9169,76,female,asian,JP,JP,12,2,aggressive,,2,1
9170,52,male,asian,JP,JP,3,5,aggressive,,3,1
9171,47,male,asian,JP,JP,3,2,aggressive,,1,1
9172,35,female,asian,JP,JP,12,6,aggressive,,3,2
9173,,female,asian,JP,JP,1,2,aggressive,,5,1
9174,53,female,asian,JP,JP,4,4,aggressive,,5,2
9175,43,female,asian,JP,JP,2,4,aggressive,,5,2
9176,28,female,asian,JP,JP,1,5,aggressive,,4,2
9177,72,female,asian,JP,JP,1,2,aggressive,,4,2
9178,56,female,asian,JP,JP,12,4,aggressive,,4,2
9179,36,male,asian,JP,JP,1,5,aggressive,,5,2
9180,63,male,asian,JP,JP,1,5,aggressive,,2,1
9181,77,male,asian,JP,JP,3,2,aggressive,,2,1
9182,61,female,asian,JP,JP,1,2,aggressive,,4,2
9183,62,male,asian,JP,JP,5,2,aggressive,,2,1
9184,62,female,asian,JP,JP,1,2,aggressive,,5,2
9185,45,male,asian,JP,JP,4,5,aggressive,,2,1
9186,51,female,asian,JP,JP,7,3,aggressive,,2,1
9187,47,male,asian,JP,JP,12,5,aggressive,,4,1
9188,55,male,asian,JP,JP,9,6,aggressive,,1,1
9189,32,female,asian,JP,JP,12,5,aggressive,,5,2
9190,57,male,asian,JP,JP,9,7,aggressive,,2,1
9191,60,female,asian,JP,JP,10,5,aggressive,,1,1
9192,36,female,asian,JP,JP,1,5,aggressive,,4,1
9193,53,male,asian,JP,JP,1,3,aggressive,,5,2
9194,61,female,asian,JP,JP,1,5,aggressive,,5,2
9195,32,male,asian,JP,JP,1,1,aggressive,,2,2
9196,42,female,asian,JP,JP,1,3,aggressive,,3,1
9197,60,female,asian,JP,JP,2,5,aggressive,,3,2
9198,60,male,asian,JP,JP,5,2,aggressive,,3,1
9199,38,male,asian,JP,JP,7,3,aggressive,,3,2
9200,54,male,asian,JP,JP,2,5,aggressive,,1,1
9201,35,female,asian,JP,JP,1,3,aggressive,,2,1
9202,49,male,asian,JP,JP,5,5,aggressive,,4,2
9203,58,female,asian,JP,JP,1,2,aggressive,,5,2
9204,51,male,asian,JP,JP,12,2,aggressive,,3,2
9205,52,female,asian,JP,JP,12,4,aggressive,,5,2
9206,49,male,asian,JP,JP,4,3,aggressive,,4,2
9207,55,male,asian,JP,JP,4,7,aggressive,,2,1
9208,73,male,asian,JP,JP,1,2,aggressive,,3,1
9209,63,female,asian,JP,JP,1,2,aggressive,,1,2
9210,42,male,asian,JP,JP,3,5,aggressive,,2,1
9211,69,male,asian,JP,JP,12,5,aggressive,,2,1
9212,51,female,asian,JP,JP,3,5,aggressive,,3,1
9213,73,male,asian,JP,JP,12,5,aggressive,,2,1
9214,55,female,asian,JP,JP,1,4,aggressive,,5,2
9215,,male,asian,JP,JP,12,5,aggressive,,5,1
9216,57,male,asian,JP,JP,7,5,aggressive,,2,1
9217,55,female,asian,JP,JP,1,2,aggressive,,4,2
9218,50,male,asian,JP,JP,8,5,aggressive,,1,1
9219,53,female,asian,JP,JP,2,4,aggressive,,3,1
9220,70,male,asian,JP,JP,1,2,aggressive,,3,1
9221,63,male,asian,JP,JP,11,5,aggressive,,1,1
9222,56,male,asian,JP,JP,8,5,aggressive,,1,2
9223,53,male,asian,JP,JP,7,2,aggressive,,1,1
9224,48,female,asian,JP,JP,1,4,aggressive,,5,2
9225,61,male,asian,JP,JP,1,5,aggressive,,3,1
9226,67,male,other,JP,JP,2,5,aggressive,,5,2
9227,81,female,asian,JP,JP,1,5,aggressive,,4,2
9228,58,male,asian,JP,JP,4,5,aggressive,,3,2
9229,54,female,asian,JP,JP,1,3,aggressive,,5,2
9230,51,female,asian,JP,JP,1,3,aggressive,,2,1
9231,40,female,asian,JP,JP,1,3,aggressive,,2,1
9232,83,female,asian,JP,JP,12,2,aggressive,,3,1
9233,51,female,asian,JP,JP,1,5,aggressive,,4,2
9234,67,female,asian,JP,JP,4,5,aggressive,,4,1
9235,48,female,asian,JP,JP,1,5,aggressive,,4,2
9236,67,female,asian,JP,JP,1,2,aggressive,,2,1
9237,63,female,asian,JP,JP,1,5,aggressive,,4,2
9238,48,female,asian,JP,JP,1,4,aggressive,,1,1
9239,,male,asian,JP,JP,9,7,aggressive,,2,1
9240,51,male,asian,JP,JP,12,1,aggressive,,3,1
9241,34,female,asian,JP,JP,1,5,aggressive,,5,2
9242,30,female,asian,JP,JP,7,5,aggressive,,1,1
9243,36,female,asian,JP,JP,1,5,aggressive,,3,2
9244,56,female,asian,JP,JP,1,5,aggressive,,2,2
9245,54,male,asian,JP,JP,12,5,aggressive,,1,1
9246,58,female,asian,JP,JP,1,4,aggressive,,5,2
9247,34,female,asian,JP,JP,12,3,aggressive,,5,2
9248,51,female,asian,JP,JP,1,4,aggressive,,5,2
9249,37,male,asian,JP,JP,12,5,aggressive,,4,2
9250,31,female,asian,JP,JP,3,5,aggressive,,5,3
9251,45,male,asian,JP,JP,3,4,aggressive,,2,1
9252,50,male,asian,JP,JP,1,2,aggressive,,5,2
9253,65,female,asian,JP,JP,1,4,aggressive,,3,2
9254,33,female,asian,JP,JP,2,5,aggressive,,2,2
9255,50,female,asian,JP,JP,1,2,aggressive,,3,2
9256,34,male,asian,JP,JP,4,5,aggressive,,4,1
9257,35,female,asian,JP,JP,2,2,aggressive,,5,2
9258,38,male,asian,JP,JP,6,4,aggressive,,2,1
9259,81,male,asian,JP,JP,2,2,aggressive,,2,1
9260,57,male,asian,JP,JP,11,5,aggressive,,5,2
9261,69,male,asian,JP,JP,3,5,aggressive,,2,1
9262,49,male,asian,JP,JP,1,5,aggressive,,1,2
9263,26,female,asian,JP,JP,2,5,aggressive,,3,1
9264,43,male,white,JP,JP,5,5,aggressive,,2,1
9265,58,male,asian,JP,JP,8,5,aggressive,,5,2
9266,45,male,asian,JP,JP,2,1,aggressive,,2,1
9267,49,male,asian,JP,JP,3,5,aggressive,,3,1
9268,57,male,asian,JP,JP,4,2,aggressive,,2,1
9269,66,male,asian,JP,JP,4,2,aggressive,,2,1
9270,63,male,asian,JP,JP,8,5,aggressive,,4,1
9271,72,female,asian,JP,JP,1,2,aggressive,,4,2
9272,49,male,asian,JP,JP,4,2,aggressive,,2,1
9273,61,female,asian,JP,JP,1,4,aggressive,,2,1
9274,34,male,asian,JP,JP,3,2,aggressive,,4,2
9275,35,female,asian,JP,JP,4,5,aggressive,,5,2
9276,85,male,asian,JP,JP,12,5,aggressive,,1,1
9277,42,male,asian,JP,JP,5,5,aggressive,,1,2
9278,67,male,asian,JP,JP,1,5,aggressive,,4,2
9279,49,female,asian,JP,JP,12,2,aggressive,,3,2
9280,57,male,asian,JP,JP,2,5,aggressive,,5,2
9281,63,male,asian,JP,JP,12,3,aggressive,,3,2
9282,61,female,asian,JP,JP,1,4,aggressive,,5,1
9283,60,male,asian,JP,JP,4,5,aggressive,,2,1
9284,54,female,asian,JP,JP,1,3,aggressive,,5,2
9285,37,male,asian,JP,JP,6,6,aggressive,,2,1
9286,38,female,asian,JP,JP,1,3,aggressive,,5,2
9287,66,female,asian,JP,JP,2,5,aggressive,,1,1
9288,64,male,asian,JP,JP,4,5,aggressive,,3,1
9289,69,female,asian,JP,JP,2,5,aggressive,,3,1
9290,62,male,asian,JP,JP,3,5,aggressive,,4,1
9291,47,male,asian,JP,JP,5,5,aggressive,,5,2
9292,54,female,asian,JP,JP,1,5,aggressive,,4,1
9293,72,male,asian,JP,JP,1,5,aggressive,,4,1
9294,45,male,asian,JP,JP,1,1,aggressive,,2,2
9295,68,male,asian,JP,JP,12,5,aggressive,,2,1
9296,53,male,asian,JP,JP,7,5,aggressive,,2,1
9297,48,female,asian,JP,JP,1,3,aggressive,,4,2
9298,51,female,asian,JP,JP,1,4,aggressive,,1,1
9299,60,male,asian,JP,JP,6,5,aggressive,,2,1
9300,55,female,asian,JP,JP,1,2,aggressive,,2,1
9301,42,female,asian,JP,JP,10,5,aggressive,,3,2
9302,46,male,asian,JP,JP,8,5,aggressive,,3,1
9303,56,female,asian,JP,JP,12,3,aggressive,,3,1
9304,57,female,asian,JP,JP,7,5,aggressive,,4,2
9305,49,female,asian,JP,JP,12,3,aggressive,,2,2
9306,58,male,asian,JP,JP,1,2,aggressive,,1,1
9307,54,female,asian,JP,JP,3,4,aggressive,,5,1
9308,23,female,asian,JP,JP,2,2,aggressive,,5,2
9309,22,female,asian,JP,JP,3,5,aggressive,,1,1
9310,55,female,asian,JP,JP,1,5,aggressive,,4,1
9311,42,male,asian,JP,JP,8,5,aggressive,,1,1
9312,46,female,asian,JP,JP,12,5,aggressive,,5,2
9313,48,female,asian,JP,JP,1,4,aggressive,,5,1
9314,77,male,asian,JP,JP,1,2,aggressive,,2,1
9315,68,female,asian,JP,JP,1,5,aggressive,,4,2
9316,54,female,asian,JP,JP,3,4,aggressive,,1,1
9317,47,female,white,JP,JP,12,2,aggressive,,5,2
9318,49,female,asian,JP,JP,4,4,aggressive,,1,1
9319,70,female,asian,JP,JP,1,2,aggressive,,5,2
9320,44,female,asian,JP,JP,2,2,aggressive,,4,1
9321,53,male,asian,JP,JP,6,5,aggressive,,2,1
9322,60,male,asian,JP,JP,3,5,aggressive,,3,1
9323,60,male,asian,JP,JP,5,2,aggressive,,4,2
9324,56,female,asian,JP,JP,2,2,aggressive,,3,1
9325,40,male,asian,JP,JP,1,5,aggressive,,5,2
9326,52,female,asian,JP,JP,8,5,aggressive,,4,1
9327,57,male,asian,JP,JP,1,2,aggressive,,1,1
9328,54,male,asian,JP,JP,6,5,aggressive,,2,1
9329,62,male,asian,JP,JP,12,3,aggressive,,2,2
9330,52,male,asian,JP,JP,3,2,aggressive,,2,1
9331,26,male,white,JP,JP,2,5,aggressive,,1,1
9332,53,male,asian,JP,JP,1,2,aggressive,,5,1
9333,57,male,asian,JP,JP,7,2,aggressive,,3,1
9334,61,male,asian,JP,JP,1,2,aggressive,,2,1
9335,63,female,asian,JP,JP,1,5,aggressive,,4,1
9336,43,female,asian,JP,JP,3,4,aggressive,,4,1
9337,72,male,asian,JP,JP,1,3,aggressive,,4,1
9338,45,male,asian,JP,JP,4,5,aggressive,,2,2
9339,61,male,asian,JP,JP,8,2,aggressive,,2,1
9340,70,male,asian,JP,JP,5,5,aggressive,,1,1
9341,55,female,asian,JP,JP,2,2,aggressive,,5,2
9342,39,male,asian,JP,JP,5,3,aggressive,,2,1
9343,68,male,asian,JP,JP,3,5,aggressive,,2,1
9344,78,female,asian,JP,JP,1,2,aggressive,,2,2
9345,74,male,asian,JP,JP,1,2,aggressive,,3,1
9346,61,female,asian,JP,JP,2,3,aggressive,,5,2
9347,72,male,asian,JP,JP,4,2,aggressive,,3,1
9348,22,male,asian,JP,JP,8,2,aggressive,,2,2
9349,59,female,asian,JP,JP,1,2,aggressive,,4,2
